
m = 16;

n = 16;

p = 4;

q = 4;

proba = 
[[[0.17,0.28,0.45,0.04,0.30,0.09,0.14,0.23,0.15,0.05,0.06,0.41,0.23,0.09,0.41,0.24],
[0.56,0.47,0.49,0.57,0.47,0.36,0.18,0.20,0.01,0.37,0.36,0.35,0.22,0.29,0.37,0.39],
[0.58,0.23,0.43,0.28,0.31,0.58,0.50,0.46,0.02,0.56,0.27,0.25,0.06,0.08,0.49,0.01],
[0.55,0.37,0.58,0.41,0.13,0.16,0.01,0.14,0.53,0.37,0.49,0.15,0.06,0.27,0.54,0.04],
[0.49,0.38,0.32,0.20,0.36,0.22,0.07,0.38,0.19,0.34,0.03,0.24,0.42,0.52,0.26,0.37],
[0.29,0.24,0.18,0.43,0.40,0.19,0.57,0.32,0.56,0.46,0.47,0.03,0.13,0.42,0.07,0.02],
[0.19,0.39,0.22,0.55,0.01,0.29,0.33,0.20,0.03,0.36,0.44,0.45,0.28,0.09,0.21,0.58],
[0.33,0.39,0.41,0.12,0.58,0.38,0.45,0.54,0.24,0.32,0.57,0.37,0.14,0.04,0.39,0.33],
[0.42,0.02,0.28,0.43,0.31,0.01,0.03,0.34,0.37,0.47,0.19,0.05,0.56,0.40,0.03,0.29],
[0.19,0.43,0.42,0.17,0.21,0.26,0.12,0.45,0.58,0.08,0.22,0.12,0.12,0.01,0.45,0.55],
[0.03,0.13,0.38,0.33,0.14,0.41,0.07,0.51,0.28,0.26,0.56,0.24,0.06,0.58,0.53,0.25],
[0.42,0.35,0.43,0.02,0.01,0.54,0.47,0.59,0.03,0.09,0.11,0.15,0.10,0.56,0.09,0.13],
[0.09,0.47,0.46,0.23,0.28,0.53,0.14,0.56,0.20,0.09,0.20,0.26,0.08,0.13,0.51,0.49],
[0.48,0.33,0.52,0.48,0.28,0.39,0.48,0.31,0.48,0.59,0.46,0.58,0.55,0.55,0.11,0.04],
[0.42,0.57,0.27,0.11,0.50,0.41,0.07,0.10,0.50,0.27,0.35,0.58,0.40,0.26,0.47,0.27],
[0.60,0.39,0.16,0.27,0.18,0.03,0.58,0.06,0.02,0.44,0.04,0.57,0.39,0.15,0.01,0.21]],
[[0.11,0.29,0.32,0.02,0.09,0.39,0.12,0.59,0.06,0.47,0.57,0.46,0.13,0.45,0.13,0.13],
[0.23,0.29,0.40,0.41,0.32,0.38,0.47,0.34,0.22,0.51,0.32,0.00,0.06,0.33,0.21,0.17],
[0.01,0.53,0.19,0.11,0.32,0.31,0.10,0.37,0.18,0.07,0.23,0.31,0.52,0.36,0.44,0.15],
[0.05,0.24,0.57,0.37,0.02,0.44,0.12,0.24,0.35,0.43,0.24,0.41,0.16,0.46,0.58,0.18],
[0.38,0.17,0.28,0.10,0.47,0.39,0.47,0.05,0.46,0.10,0.36,0.38,0.46,0.20,0.53,0.51],
[0.45,0.50,0.28,0.47,0.34,0.40,0.11,0.09,0.23,0.35,0.50,0.39,0.21,0.47,0.57,0.59],
[0.04,0.25,0.10,0.51,0.03,0.57,0.56,0.49,0.07,0.33,0.27,0.53,0.53,0.21,0.45,0.38],
[0.11,0.13,0.25,0.45,0.53,0.36,0.55,0.15,0.11,0.44,0.54,0.32,0.32,0.51,0.31,0.36],
[0.16,0.41,0.27,0.19,0.38,0.23,0.09,0.45,0.56,0.36,0.39,0.49,0.57,0.23,0.27,0.08],
[0.36,0.52,0.54,0.28,0.27,0.48,0.44,0.39,0.33,0.38,0.11,0.04,0.29,0.42,0.40,0.45],
[0.23,0.06,0.04,0.01,0.30,0.13,0.46,0.26,0.49,0.25,0.15,0.47,0.48,0.42,0.55,0.23],
[0.33,0.49,0.52,0.01,0.37,0.35,0.39,0.09,0.14,0.50,0.14,0.43,0.32,0.53,0.28,0.55],
[0.60,0.32,0.56,0.29,0.46,0.42,0.55,0.35,0.06,0.10,0.22,0.54,0.51,0.16,0.17,0.25],
[0.05,0.09,0.25,0.42,0.44,0.04,0.51,0.58,0.54,0.05,0.41,0.26,0.58,0.09,0.21,0.58],
[0.41,0.16,0.27,0.27,0.58,0.22,0.02,0.04,0.32,0.24,0.58,0.24,0.40,0.15,0.48,0.45],
[0.24,0.14,0.27,0.08,0.18,0.18,0.06,0.12,0.23,0.47,0.38,0.21,0.56,0.59,0.19,0.37]],
[[0.15,0.46,0.04,0.13,0.08,0.06,0.17,0.40,0.29,0.15,0.04,0.09,0.30,0.52,0.54,0.53],
[0.06,0.21,0.01,0.24,0.39,0.07,0.36,0.02,0.54,0.14,0.22,0.50,0.13,0.41,0.27,0.28],
[0.27,0.30,0.41,0.35,0.36,0.58,0.15,0.05,0.13,0.19,0.14,0.43,0.12,0.08,0.36,0.17],
[0.29,0.37,0.41,0.08,0.45,0.17,0.09,0.39,0.31,0.32,0.29,0.44,0.13,0.55,0.13,0.40],
[0.26,0.54,0.15,0.02,0.52,0.31,0.07,0.06,0.50,0.21,0.48,0.02,0.29,0.25,0.19,0.59],
[0.02,0.00,0.06,0.47,0.18,0.16,0.26,0.49,0.48,0.55,0.34,0.01,0.50,0.46,0.41,0.16],
[0.40,0.56,0.17,0.33,0.27,0.24,0.39,0.17,0.45,0.27,0.19,0.15,0.52,0.38,0.13,0.54],
[0.38,0.20,0.41,0.56,0.35,0.06,0.45,0.23,0.01,0.19,0.24,0.51,0.05,0.05,0.07,0.46],
[0.01,0.24,0.18,0.28,0.48,0.57,0.45,0.33,0.24,0.03,0.48,0.16,0.41,0.01,0.09,0.20],
[0.21,0.50,0.16,0.56,0.56,0.01,0.19,0.57,0.20,0.43,0.48,0.25,0.48,0.55,0.11,0.49],
[0.19,0.29,0.16,0.07,0.26,0.01,0.40,0.50,0.05,0.28,0.06,0.46,0.29,0.15,0.06,0.49],
