
m = 16;

n = 16;

p = 2;

q = 2;

proba = 
[[[0.14,0.22,0.23,0.29,0.51,0.19,0.29,0.43,0.25,0.49,0.42,0.11,0.57,0.24,0.25,0.38],
[0.12,0.06,0.07,0.52,0.46,0.43,0.33,0.27,0.44,0.18,0.29,0.37,0.42,0.34,0.13,0.56],
[0.56,0.37,0.25,0.47,0.56,0.54,0.30,0.21,0.43,0.12,0.32,0.39,0.36,0.57,0.18,0.48],
[0.03,0.25,0.39,0.49,0.08,0.13,0.16,0.52,0.31,0.45,0.29,0.13,0.19,0.43,0.09,0.15],
[0.19,0.35,0.01,0.15,0.28,0.31,0.36,0.11,0.43,0.08,0.51,0.19,0.05,0.09,0.07,0.09],
[0.34,0.46,0.58,0.42,0.59,0.14,0.34,0.30,0.58,0.03,0.43,0.17,0.46,0.53,0.32,0.05],
[0.27,0.33,0.20,0.56,0.05,0.57,0.07,0.48,0.05,0.58,0.07,0.10,0.06,0.14,0.19,0.40],
[0.00,0.17,0.21,0.59,0.30,0.55,0.30,0.29,0.58,0.13,0.45,0.44,0.06,0.17,0.49,0.33],
[0.50,0.10,0.29,0.55,0.06,0.36,0.43,0.11,0.33,0.50,0.22,0.39,0.04,0.40,0.19,0.05],
[0.57,0.40,0.04,0.27,0.36,0.34,0.56,0.34,0.47,0.41,0.18,0.53,0.58,0.07,0.26,0.49],
[0.17,0.55,0.44,0.23,0.31,0.27,0.35,0.04,0.17,0.56,0.44,0.21,0.37,0.03,0.25,0.34],
[0.43,0.29,0.01,0.19,0.03,0.56,0.53,0.50,0.37,0.11,0.42,0.36,0.18,0.08,0.25,0.35],
[0.03,0.09,0.58,0.34,0.35,0.33,0.38,0.52,0.29,0.21,0.13,0.06,0.24,0.38,0.39,0.07],
[0.08,0.40,0.26,0.11,0.36,0.18,0.00,0.14,0.29,0.43,0.50,0.48,0.51,0.15,0.23,0.54],
[0.23,0.21,0.27,0.59,0.54,0.05,0.51,0.23,0.27,0.04,0.29,0.51,0.42,0.09,0.58,0.50],
[0.49,0.23,0.01,0.25,0.42,0.01,0.39,0.11,0.44,0.29,0.59,0.34,0.43,0.21,0.28,0.06]],
[[0.43,0.55,0.05,0.37,0.00,0.56,0.60,0.27,0.60,0.29,0.18,0.42,0.38,0.15,0.32,0.26],
[0.39,0.32,0.51,0.21,0.33,0.30,0.32,0.17,0.59,0.30,0.51,0.42,0.52,0.19,0.49,0.34],
[0.14,0.53,0.11,0.15,0.49,0.11,0.42,0.49,0.40,0.60,0.30,0.18,0.15,0.02,0.44,0.54],
[0.34,0.36,0.15,0.08,0.06,0.46,0.25,0.05,0.17,0.16,0.48,0.08,0.35,0.36,0.43,0.49],
[0.29,0.54,0.04,0.19,0.05,0.46,0.07,0.45,0.46,0.37,0.03,0.01,0.40,0.47,0.55,0.14],
[0.23,0.09,0.22,0.29,0.55,0.47,0.34,0.12,0.03,0.22,0.20,0.37,0.58,0.03,0.27,0.27],
[0.57,0.31,0.46,0.02,0.17,0.53,0.47,0.02,0.30,0.49,0.03,0.10,0.36,0.58,0.24,0.59],
[0.07,0.46,0.28,0.03,0.33,0.03,0.15,0.35,0.25,0.35,0.13,0.23,0.38,0.40,0.50,0.35],
[0.10,0.36,0.37,0.27,0.29,0.23,0.29,0.59,0.13,0.32,0.10,0.49,0.30,0.34,0.48,0.38],
[0.20,0.17,0.41,0.53,0.20,0.55,0.28,0.44,0.30,0.41,0.07,0.09,0.20,0.57,0.44,0.31],
[0.33,0.21,0.58,0.02,0.44,0.27,0.02,0.57,0.59,0.11,0.46,0.30,0.45,0.35,0.07,0.05],
[0.52,0.48,0.58,0.11,0.43,0.25,0.56,0.14,0.06,0.03,0.22,0.27,0.00,0.07,0.57,0.33],
[0.28,0.55,0.36,0.12,0.22,0.37,0.09,0.21,0.49,0.56,0.51,0.34,0.30,0.58,0.39,0.22],
[0.46,0.36,0.33,0.29,0.02,0.29,0.43,0.08,0.32,0.05,0.35,0.32,0.12,0.32,0.06,0.39],
[0.27,0.41,0.51,0.49,0.18,0.00,0.10,0.07,0.56,0.00,0.41,0.26,0.58,0.19,0.49,0.44],
[0.56,0.22,0.13,0.57,0.51,0.56,0.05,0.23,0.01,0.40,0.55,0.13,0.12,0.01,0.52,0.39]],
[[0.42,0.43,0.28,0.01,0.43,0.37,0.08,0.39,0.38,0.49,0.06,0.36,0.08,0.54,0.20,0.04],
