
m = 24;

n = 24;

p = 2;

q = 2;

proba = 
[[[0.16,0.51,0.00,0.29,0.06,0.53,0.24,0.55,0.07,0.29,0.42,0.01,0.21,0.17,0.59,0.31,0.54,0.04,0.18,0.16,0.59,0.03,0.29,0.33],
[0.49,0.06,0.29,0.21,0.08,0.17,0.30,0.24,0.08,0.31,0.53,0.14,0.24,0.17,0.09,0.31,0.46,0.51,0.32,0.07,0.08,0.30,0.38,0.02],
[0.34,0.56,0.19,0.34,0.60,0.48,0.07,0.49,0.54,0.36,0.10,0.02,0.53,0.40,0.26,0.01,0.10,0.19,0.14,0.34,0.36,0.23,0.05,0.22],
[0.14,0.36,0.29,0.22,0.07,0.07,0.25,0.41,0.03,0.44,0.15,0.03,0.32,0.21,0.51,0.26,0.57,0.01,0.28,0.50,0.41,0.55,0.51,0.51],
[0.14,0.05,0.25,0.50,0.28,0.30,0.11,0.42,0.07,0.40,0.05,0.13,0.47,0.29,0.54,0.50,0.13,0.09,0.53,0.45,0.30,0.44,0.11,0.28],
[0.45,0.39,0.18,0.26,0.34,0.09,0.18,0.48,0.14,0.43,0.38,0.42,0.13,0.50,0.24,0.19,0.30,0.29,0.33,0.16,0.58,0.27,0.06,0.11],
[0.36,0.58,0.56,0.06,0.42,0.07,0.34,0.28,0.47,0.52,0.54,0.21,0.01,0.11,0.09,0.15,0.54,0.47,0.57,0.07,0.37,0.21,0.26,0.06],
[0.50,0.59,0.23,0.48,0.26,0.29,0.60,0.02,0.27,0.56,0.08,0.10,0.03,0.42,0.37,0.50,0.34,0.31,0.11,0.36,0.42,0.20,0.51,0.36],
[0.07,0.48,0.43,0.44,0.10,0.09,0.51,0.60,0.08,0.13,0.48,0.34,0.42,0.48,0.36,0.09,0.44,0.44,0.19,0.47,0.26,0.56,0.37,0.01],
[0.27,0.48,0.37,0.09,0.08,0.28,0.45,0.16,0.16,0.29,0.00,0.26,0.38,0.51,0.26,0.46,0.04,0.14,0.20,0.47,0.02,0.56,0.56,0.46],
[0.40,0.15,0.34,0.06,0.11,0.11,0.07,0.38,0.59,0.44,0.47,0.08,0.11,0.33,0.24,0.27,0.01,0.24,0.53,0.39,0.15,0.19,0.25,0.19],
[0.33,0.45,0.06,0.35,0.41,0.02,0.21,0.21,0.17,0.55,0.28,0.28,0.06,0.35,0.06,0.05,0.19,0.54,0.13,0.30,0.27,0.37,0.57,0.28],
[0.01,0.50,0.07,0.16,0.09,0.33,0.35,0.41,0.18,0.41,0.16,0.59,0.43,0.38,0.21,0.00,0.33,0.48,0.28,0.39,0.23,0.34,0.44,0.42],
[0.28,0.57,0.12,0.55,0.34,0.09,0.23,0.35,0.59,0.30,0.51,0.07,0.03,0.26,0.49,0.21,0.07,0.05,0.20,0.50,0.43,0.41,0.51,0.15],
[0.29,0.19,0.54,0.52,0.53,0.38,0.34,0.21,0.35,0.46,0.16,0.09,0.54,0.39,0.44,0.53,0.09,0.35,0.00,0.12,0.00,0.49,0.33,0.08],
[0.54,0.54,0.58,0.37,0.34,0.49,0.52,0.04,0.07,0.46,0.56,0.01,0.23,0.30,0.22,0.58,0.16,0.38,0.07,0.10,0.17,0.51,0.03,0.26],
[0.26,0.03,0.39,0.26,0.52,0.12,0.34,0.46,0.06,0.32,0.23,0.40,0.20,0.15,0.44,0.28,0.01,0.40,0.29,0.24,0.10,0.50,0.22,0.26],
[0.29,0.30,0.37,0.46,0.21,0.40,0.12,0.46,0.43,0.51,0.13,0.35,0.03,0.46,0.22,0.08,0.18,0.44,0.48,0.39,0.59,0.32,0.07,0.60],
[0.12,0.35,0.24,0.22,0.26,0.46,0.49,0.54,0.16,0.25,0.40,0.37,0.05,0.52,0.23,0.49,0.42,0.36,0.24,0.45,0.22,0.45,0.53,0.41],
[0.30,0.42,0.19,0.29,0.14,0.26,0.29,0.26,0.01,0.53,0.48,0.27,0.39,0.37,0.21,0.55,0.02,0.00,0.32,0.08,0.52,0.55,0.56,0.34],
[0.31,0.20,0.19,0.53,0.06,0.13,0.34,0.36,0.54,0.53,0.05,0.08,0.19,0.34,0.34,0.21,0.27,0.22,0.47,0.06,0.59,0.08,0.02,0.01],
[0.09,0.34,0.09,0.01,0.29,0.05,0.35,0.00,0.26,0.54,0.54,0.31,0.07,0.28,0.07,0.01,0.21,0.11,0.10,0.41,0.45,0.44,0.01,0.12],
[0.06,0.49,0.19,0.05,0.57,0.20,0.06,0.06,0.54,0.15,0.06,0.23,0.21,0.41,0.24,0.46,0.36,0.18,0.17,0.43,0.46,0.24,0.44,0.07],
[0.35,0.54,0.48,0.20,0.37,0.49,0.33,0.43,0.38,0.51,0.48,0.35,0.11,0.54,0.41,0.06,0.09,0.47,0.29,0.30,0.28,0.53,0.16,0.04]],
[[0.11,0.33,0.46,0.56,0.57,0.30,0.03,0.32,0.24,0.51,0.52,0.02,0.40,0.25,0.45,0.18,0.16,0.33,0.53,0.27,0.27,0.34,0.33,0.36],
[0.20,0.02,0.05,0.48,0.55,0.21,0.52,0.06,0.54,0.38,0.02,0.50,0.09,0.05,0.22,0.33,0.56,0.14,0.35,0.36,0.39,0.19,0.54,0.55],
[0.52,0.48,0.23,0.19,0.21,0.55,0.54,0.42,0.58,0.60,0.30,0.53,0.20,0.22,0.59,0.14,0.00,0.01,0.04,0.09,0.06,0.27,0.42,0.02],
[0.41,0.17,0.38,0.20,0.36,0.32,0.16,0.28,0.20,0.38,0.47,0.41,0.34,0.41,0.23,0.31,0.41,0.54,0.24,0.01,0.16,0.23,0.15,0.16],
[0.23,0.20,0.25,0.29,0.46,0.07,0.31,0.27,0.24,0.08,0.47,0.00,0.41,0.03,0.28,0.01,0.41,0.15,0.42,0.15,0.56,0.06,0.46,0.37],
[0.59,0.10,0.38,0.16,0.32,0.53,0.32,0.55,0.13,0.57,0.24,0.59,0.05,0.55,0.26,0.29,0.03,0.13,0.29,0.44,0.16,0.57,0.44,0.57],
[0.12,0.27,0.12,0.08,0.32,0.58,0.45,0.32,0.07,0.23,0.47,0.39,0.16,0.19,0.35,0.29,0.17,0.59,0.27,0.21,0.54,0.53,0.50,0.57],
[0.07,0.19,0.41,0.23,0.16,0.25,0.20,0.28,0.52,0.32,0.36,0.24,0.30,0.21,0.56,0.37,0.44,0.43,0.16,0.00,0.03,0.51,0.29,0.19],
[0.50,0.56,0.41,0.44,0.50,0.31,0.41,0.56,0.50,0.22,0.19,0.06,0.47,0.40,0.34,0.39,0.12,0.10,0.03,0.41,0.31,0.60,0.18,0.15],
[0.43,0.35,0.15,0.46,0.26,0.44,0.05,0.16,0.41,0.45,0.00,0.30,0.16,0.41,0.27,0.06,0.03,0.46,0.12,0.51,0.26,0.45,0.30,0.37],
[0.55,0.33,0.18,0.26,0.33,0.37,0.41,0.16,0.11,0.56,0.01,0.37,0.40,0.06,0.53,0.21,0.52,0.53,0.51,0.08,0.35,0.18,0.14,0.38],
[0.04,0.25,0.29,0.30,0.11,0.59,0.07,0.05,0.32,0.25,0.31,0.05,0.02,0.11,0.21,0.13,0.07,0.22,0.49,0.47,0.28,0.42,0.08,0.20],
[0.36,0.60,0.28,0.10,0.18,0.41,0.48,0.22,0.07,0.17,0.51,0.17,0.16,0.58,0.23,0.48,0.23,0.53,0.52,0.24,0.05,0.13,0.37,0.12],
[0.35,0.26,0.59,0.03,0.09,0.08,0.23,0.44,0.07,0.50,0.54,0.25,0.32,0.43,0.46,0.39,0.60,0.38,0.56,0.15,0.35,0.19,0.03,0.58],
[0.12,0.55,0.22,0.17,0.08,0.59,0.29,0.43,0.26,0.28,0.46,0.34,0.36,0.09,0.18,0.43,0.60,0.13,0.08,0.31,0.55,0.55,0.10,0.55],
[0.32,0.06,0.10,0.08,0.25,0.13,0.06,0.37,0.08,0.28,0.54,0.16,0.28,0.23,0.60,0.53,0.51,0.46,0.28,0.27,0.55,0.46,0.10,0.55],
[0.59,0.19,0.26,0.54,0.13,0.36,0.48,0.46,0.42,0.58,0.53,0.07,0.11,0.59,0.43,0.19,0.27,0.37,0.36,0.55,0.60,0.35,0.49,0.51],
[0.21,0.16,0.18,0.17,0.02,0.28,0.12,0.01,0.46,0.38,0.54,0.60,0.14,0.43,0.45,0.56,0.41,0.39,0.03,0.52,0.38,0.46,0.11,0.05],
[0.23,0.47,0.00,0.23,0.22,0.49,0.13,0.44,0.05,0.31,0.01,0.07,0.58,0.12,0.07,0.45,0.50,0.02,0.44,0.04,0.44,0.30,0.60,0.25],
[0.08,0.02,0.17,0.46,0.48,0.29,0.51,0.11,0.15,0.51,0.33,0.38,0.40,0.47,0.21,0.45,0.17,0.22,0.52,0.15,0.34,0.59,0.00,0.24],
[0.01,0.45,0.28,0.45,0.15,0.27,0.10,0.23,0.29,0.28,0.09,0.17,0.56,0.60,0.28,0.11,0.51,0.02,0.49,0.31,0.48,0.11,0.16,0.05],
[0.33,0.07,0.21,0.07,0.07,0.21,0.31,0.07,0.06,0.58,0.53,0.21,0.26,0.03,0.43,0.55,0.30,0.52,0.13,0.26,0.51,0.41,0.38,0.42],
[0.43,0.27,0.13,0.31,0.38,0.29,0.36,0.10,0.36,0.57,0.17,0.43,0.19,0.48,0.50,0.25,0.46,0.43,0.45,0.12,0.46,0.28,0.07,0.16],
[0.20,0.20,0.42,0.12,0.01,0.20,0.54,0.43,0.47,0.07,0.14,0.25,0.36,0.51,0.35,0.12,0.48,0.52,0.54,0.07,0.40,0.44,0.31,0.26]],
[[0.27,0.16,0.38,0.12,0.44,0.45,0.28,0.05,0.04,0.11,0.16,0.05,0.31,0.10,0.48,0.18,0.17,0.02,0.43,0.53,0.53,0.18,0.04,0.41],
[0.10,0.58,0.47,0.50,0.43,0.19,0.15,0.09,0.35,0.53,0.22,0.19,0.38,0.50,0.24,0.42,0.01,0.40,0.47,0.32,0.50,0.35,0.50,0.07],
[0.37,0.33,0.59,0.30,0.51,0.04,0.11,0.01,0.02,0.58,0.51,0.45,0.17,0.06,0.54,0.52,0.59,0.16,0.11,0.36,0.06,0.34,0.18,0.07],
[0.14,0.05,0.39,0.04,0.39,0.28,0.11,0.16,0.01,0.10,0.46,0.52,0.14,0.57,0.53,0.16,0.55,0.44,0.01,0.12,0.50,0.55,0.04,0.48],
[0.11,0.14,0.25,0.17,0.48,0.43,0.24,0.02,0.48,0.03,0.06,0.27,0.31,0.17,0.43,0.33,0.27,0.29,0.25,0.41,0.26,0.18,0.57,0.22],
[0.02,0.58,0.34,0.51,0.53,0.37,0.40,0.04,0.52,0.05,0.21,0.40,0.47,0.45,0.42,0.35,0.48,0.48,0.02,0.20,0.05,0.45,0.53,0.32],
