
m = 10;

n = 10;

p = 2;

q = 2;

proba = 
[[[0.48,0.41,0.17,0.48,0.27,0.20,0.47,0.41,0.54,0.17],
[0.01,0.37,0.49,0.38,0.22,0.23,0.44,0.30,0.30,0.28],
[0.15,0.58,0.41,0.13,0.14,0.57,0.56,0.50,0.15,0.29],
[0.46,0.03,0.11,0.03,0.51,0.38,0.23,0.38,0.18,0.17],
[0.55,0.19,0.54,0.44,0.57,0.15,0.07,0.42,0.46,0.37],
[0.10,0.01,0.35,0.51,0.14,0.49,0.47,0.10,0.38,0.03],
[0.39,0.25,0.06,0.50,0.28,0.57,0.28,0.50,0.34,0.46],
[0.07,0.29,0.05,0.01,0.13,0.02,0.16,0.19,0.44,0.02],
[0.56,0.54,0.02,0.31,0.45,0.16,0.20,0.32,0.26,0.58],
[0.35,0.05,0.23,0.41,0.56,0.51,0.37,0.23,0.41,0.12]],
[[0.09,0.48,0.41,0.14,0.49,0.54,0.16,0.05,0.13,0.00],
[0.07,0.09,0.54,0.10,0.39,0.39,0.26,0.59,0.11,0.52],
[0.57,0.46,0.57,0.20,0.26,0.53,0.11,0.04,0.16,0.52],
[0.15,0.25,0.40,0.56,0.39,0.29,0.50,0.55,0.35,0.03],
[0.55,0.42,0.11,0.49,0.52,0.51,0.28,0.17,0.50,0.39],
[0.09,0.47,0.25,0.06,0.07,0.51,0.59,0.18,0.54,0.15],
[0.10,0.10,0.40,0.50,0.06,0.19,0.19,0.56,0.14,0.54],
[0.59,0.09,0.36,0.10,0.59,0.27,0.01,0.27,0.45,0.51],
[0.06,0.54,0.38,0.30,0.60,0.45,0.21,0.59,0.03,0.16],
[0.14,0.12,0.26,0.54,0.02,0.32,0.13,0.21,0.28,0.27]],
[[0.15,0.26,0.37,0.50,0.36,0.35,0.18,0.37,0.02,0.02],
[0.28,0.08,0.56,0.06,0.38,0.56,0.50,0.60,0.55,0.53],
[0.16,0.09,0.05,0.41,0.03,0.07,0.13,0.16,0.28,0.41],
[0.44,0.43,0.07,0.20,0.33,0.43,0.56,0.51,0.20,0.58],
[0.53,0.48,0.06,0.49,0.53,0.44,0.45,0.44,0.44,0.39],
[0.37,0.59,0.48,0.42,0.41,0.51,0.49,0.54,0.07,0.17],
[0.34,0.51,0.00,0.41,0.11,0.33,0.24,0.07,0.24,0.44],
[0.05,0.17,0.32,0.10,0.06,0.25,0.54,0.51,0.09,0.38],
[0.30,0.45,0.38,0.18,0.28,0.18,0.08,0.17,0.12,0.15],
[0.35,0.46,0.06,0.35,0.28,0.17,0.08,0.52,0.24,0.32]],
[[0.36,0.28,0.49,0.08,0.39,0.55,0.33,0.33,0.46,0.41],
[0.11,0.15,0.27,0.49,0.33,0.55,0.07,0.41,0.12,0.19],
[0.57,0.46,0.06,0.03,0.21,0.33,0.20,0.29,0.25,0.44],
[0.01,0.01,0.12,0.50,0.09,0.51,0.45,0.42,0.24,0.31],
[0.23,0.35,0.47,0.50,0.24,0.20,0.45,0.32,0.01,0.56],
[0.51,0.58,0.43,0.56,0.00,0.04,0.30,0.20,0.33,0.55],
[0.04,0.34,0.56,0.16,0.24,0.05,0.07,0.10,0.46,0.31],
[0.41,0.09,0.07,0.27,0.59,0.31,0.47,0.44,0.02,0.48],
[0.40,0.53,0.45,0.23,0.50,0.46,0.27,0.20,0.06,0.60],
[0.14,0.09,0.34,0.10,0.26,0.58,0.15,0.33,0.08,0.01]]];

alpha = 
[0.41,0.56,0.43,0.43];

c = 
[[7,5,9,9,2,3,3,5,9,6],
[2,5,8,4,2,2,6,9,5,4],
[10,9,9,8,2,8,8,4,3,3],
[8,6,7,5,5,5,4,4,6,2],
[8,4,3,3,6,10,3,10,8,5],
[10,7,3,7,5,3,4,9,3,3],
[2,8,8,5,2,9,6,4,2,10],
[2,8,3,10,9,6,9,9,3,7],
[3,10,3,4,4,4,3,4,3,4],
[6,10,8,10,4,8,6,8,8,6]];
