
m = 12;

n = 12;

p = 2;

q = 2;

proba = 
[[[0.05,0.12,0.48,0.13,0.53,0.08,0.11,0.03,0.05,0.59,0.17,0.25],
[0.39,0.02,0.48,0.59,0.58,0.39,0.09,0.14,0.09,0.07,0.01,0.32],
[0.57,0.29,0.24,0.13,0.43,0.51,0.07,0.48,0.03,0.54,0.01,0.57],
[0.02,0.12,0.60,0.07,0.11,0.16,0.32,0.50,0.18,0.21,0.50,0.17],
[0.00,0.58,0.31,0.09,0.05,0.32,0.41,0.02,0.01,0.05,0.15,0.44],
[0.56,0.21,0.32,0.59,0.16,0.34,0.56,0.18,0.46,0.56,0.25,0.57],
[0.12,0.57,0.47,0.30,0.18,0.37,0.47,0.18,0.35,0.19,0.27,0.41],
[0.51,0.08,0.43,0.52,0.13,0.57,0.36,0.08,0.19,0.09,0.08,0.34],
[0.43,0.04,0.53,0.28,0.59,0.17,0.25,0.11,0.15,0.13,0.42,0.32],
[0.50,0.29,0.50,0.25,0.47,0.17,0.06,0.38,0.25,0.48,0.31,0.38],
[0.46,0.07,0.46,0.04,0.16,0.54,0.39,0.58,0.57,0.31,0.27,0.56],
[0.49,0.52,0.08,0.03,0.05,0.49,0.36,0.55,0.18,0.26,0.20,0.05]],
[[0.43,0.26,0.44,0.08,0.14,0.15,0.46,0.60,0.21,0.32,0.04,0.37],
[0.26,0.43,0.36,0.23,0.15,0.02,0.19,0.03,0.55,0.27,0.07,0.60],
[0.16,0.43,0.54,0.34,0.08,0.15,0.39,0.52,0.41,0.23,0.00,0.55],
[0.38,0.46,0.55,0.59,0.18,0.59,0.37,0.44,0.42,0.12,0.07,0.57],
[0.15,0.26,0.60,0.09,0.53,0.07,0.09,0.10,0.49,0.03,0.44,0.58],
[0.18,0.23,0.49,0.58,0.46,0.49,0.53,0.24,0.35,0.48,0.24,0.53],
[0.47,0.00,0.37,0.29,0.13,0.44,0.25,0.27,0.10,0.25,0.37,0.04],
[0.32,0.46,0.13,0.21,0.49,0.57,0.19,0.07,0.20,0.08,0.05,0.07],
[0.57,0.59,0.31,0.33,0.46,0.55,0.26,0.33,0.55,0.03,0.02,0.08],
[0.47,0.27,0.35,0.58,0.53,0.12,0.01,0.24,0.58,0.15,0.46,0.47],
[0.12,0.04,0.53,0.32,0.12,0.59,0.39,0.10,0.57,0.10,0.43,0.44],
[0.05,0.09,0.17,0.00,0.12,0.18,0.09,0.59,0.46,0.44,0.56,0.38]],
[[0.56,0.58,0.03,0.54,0.13,0.48,0.40,0.25,0.53,0.34,0.57,0.05],
[0.32,0.36,0.15,0.30,0.46,0.58,0.13,0.52,0.06,0.30,0.52,0.18],
[0.48,0.01,0.17,0.34,0.45,0.13,0.12,0.41,0.11,0.15,0.34,0.24],
[0.03,0.15,0.49,0.56,0.48,0.46,0.01,0.21,0.22,0.16,0.50,0.09],
[0.13,0.03,0.00,0.20,0.33,0.52,0.37,0.21,0.53,0.54,0.55,0.38],
[0.07,0.07,0.18,0.18,0.22,0.53,0.42,0.25,0.08,0.31,0.21,0.56],
[0.17,0.22,0.17,0.40,0.37,0.07,0.48,0.51,0.10,0.49,0.10,0.43],
[0.41,0.48,0.04,0.34,0.42,0.59,0.12,0.49,0.06,0.30,0.08,0.28],
[0.23,0.50,0.53,0.30,0.22,0.13,0.26,0.39,0.35,0.43,0.19,0.12],
[0.50,0.07,0.03,0.00,0.56,0.13,0.43,0.37,0.01,0.48,0.11,0.43],
[0.47,0.23,0.32,0.53,0.53,0.40,0.20,0.16,0.31,0.13,0.46,0.52],
[0.26,0.12,0.31,0.01,0.55,0.50,0.13,0.45,0.56,0.16,0.45,0.52]],
[[0.29,0.28,0.29,0.30,0.16,0.40,0.13,0.03,0.03,0.46,0.55,0.55],
[0.26,0.15,0.11,0.57,0.28,0.57,0.49,0.54,0.09,0.20,0.55,0.04],
[0.09,0.08,0.49,0.06,0.24,0.34,0.58,0.54,0.02,0.27,0.24,0.18],
[0.07,0.37,0.21,0.10,0.23,0.16,0.05,0.49,0.31,0.16,0.46,0.60],
[0.13,0.35,0.54,0.22,0.54,0.49,0.25,0.04,0.58,0.14,0.10,0.22],
[0.48,0.08,0.16,0.50,0.34,0.40,0.09,0.41,0.17,0.30,0.51,0.40],
[0.45,0.56,0.29,0.17,0.12,0.15,0.16,0.25,0.50,0.10,0.46,0.44],
[0.60,0.11,0.48,0.57,0.26,0.57,0.19,0.14,0.05,0.35,0.04,0.39],
[0.15,0.13,0.21,0.31,0.43,0.12,0.12,0.28,0.08,0.41,0.45,0.19],
[0.56,0.01,0.44,0.45,0.12,0.30,0.30,0.11,0.42,0.17,0.09,0.07],
[0.15,0.28,0.21,0.20,0.03,0.25,0.59,0.17,0.38,0.20,0.49,0.21],
[0.31,0.00,0.49,0.39,0.41,0.33,0.59,0.37,0.35,0.43,0.23,0.46]]];

alpha = 
[0.44,0.57,0.59,0.58];

c = 
[[5,7,4,6,5,8,6,3,10,3,7,8],
[8,4,6,10,2,10,6,6,6,2,2,6],
[8,2,3,3,6,6,6,9,2,9,4,3],
[6,6,5,3,6,8,9,3,8,2,3,6],
[10,5,10,4,5,2,8,9,2,7,2,4],
[2,6,2,9,4,2,2,8,4,3,8,8],
[9,6,10,4,5,9,8,2,3,7,4,5],
[5,10,3,3,4,3,5,4,6,5,10,8],
[3,10,4,6,2,10,3,7,3,9,9,6],
[5,6,7,5,9,9,8,4,7,9,5,9],
[9,9,10,4,10,9,10,10,6,10,5,6],
[9,4,2,2,10,7,6,4,2,9,7,9]];
